61.563,-0.300,13.000,2146.000,0.000,-0.020
61.510,-0.300,13.000,2145.000,0.000,-0.020
61.448,-0.300,13.000,2144.000,0.000,-0.020
61.412,-0.300,13.000,2144.000,0.000,-0.020
61.385,-0.300,12.000,2143.000,0.000,-0.020
61.323,-0.300,11.000,2143.000,-0.010,-0.030
61.260,-0.400,10.000,2142.000,-0.010,-0.030
61.250,-0.400,10.000,2141.000,-0.010,-0.030
61.198,-0.400,9.000,2141.000,-0.010,-0.030
61.136,-0.400,8.000,2140.000,-0.010,-0.030
61.074,-0.400,6.000,2139.000,-0.010,-0.030
61.012,-0.400,5.000,2138.000,-0.010,-0.030
61.002,-0.400,5.000,2138.000,-0.010,-0.030
60.999,-0.400,5.000,2138.000,-0.010,-0.030
60.950,-0.400,4.000,2137.000,-0.010,-0.030
60.940,-0.400,4.000,2137.000,-0.010,-0.030
60.888,-0.400,3.000,2134.000,-0.010,-0.030
60.826,-0.400,1.000,2130.000,-0.010,-0.030
60.764,-0.400,0.000,2127.000,-0.010,-0.030
60.752,-0.400,0.000,2126.000,-0.010,-0.030
60.702,-0.400,0.000,2123.000,-0.010,-0.040
60.640,-0.400,0.000,2120.000,-0.010,-0.040
60.625,-0.400,0.000,2119.000,-0.010,-0.040
60.582,-0.400,0.000,2116.000,-0.010,-0.040
60.525,-0.400,0.000,2112.000,-0.010,-0.040
60.468,-0.400,0.000,2109.000,-0.010,-0.040
60.410,-0.400,0.000,2105.000,-0.010,-0.040
60.397,-0.400,0.000,2104.000,-0.010,-0.040
60.395,-0.400,0.000,2104.000,-0.010,-0.040
60.353,-0.400,0.000,2102.000,-0.010,-0.040
60.342,-0.400,0.000,2101.000,-0.010,-0.040
60.296,-0.400,0.000,2099.000,-0.010,-0.040
60.239,-0.300,0.000,2096.000,-0.010,-0.040
60.182,-0.300,0.000,2093.000,-0.010,-0.040
60.124,-0.300,0.000,2090.000,-0.010,-0.040
60.067,-0.300,0.000,2087.000,-0.010,-0.040
60.010,-0.300,0.000,2084.000,-0.010,-0.040
60.000,-0.300,0.000,2083.000,-0.010,-0.040
59.906,-0.300,0.000,2081.000,-0.010,-0.040
59.792,-0.200,0.000,2078.000,-0.020,-0.040
59.679,-0.200,0.000,2075.000,-0.020,-0.040
59.606,-0.200,0.000,2073.000,-0.020,-0.040
59.565,-0.200,0.000,2072.000,-0.020,-0.040
59.546,-0.200,0.000,2071.000,-0.020,-0.040
59.496,-0.200,0.000,2070.000,-0.020,-0.040
59.451,-0.200,0.000,2069.000,-0.020,-0.040
59.337,-0.100,0.000,2065.000,-0.020,-0.040
59.224,-0.100,0.000,2061.000,-0.020,-0.040
59.110,-0.100,0.000,2057.000,-0.020,-0.040
58.996,-0.100,0.000,2053.000,-0.020,-0.040
58.883,0.000,0.000,2050.000,-0.020,-0.040
58.769,0.000,0.000,2046.000,-0.020,-0.040
58.750,0.000,0.000,2045.000,-0.020,-0.040
58.698,0.000,0.000,2042.000,-0.020,-0.040
58.635,0.100,0.000,2038.000,-0.020,-0.050
58.597,0.100,0.000,2036.000,-0.020,-0.050
58.573,0.100,0.000,2034.000,-0.020,-0.050
58.562,0.100,0.000,2034.000,-0.020,-0.050
58.534,0.100,0.000,2032.000,-0.020,-0.050
58.510,0.000,0.000,2031.000,-0.020,-0.050
58.448,0.000,0.000,2027.000,-0.020,-0.050
58.386,-0.100,0.000,2023.000,-0.010,-0.050
58.323,-0.200,0.000,2020.000,-0.010,-0.050
58.261,-0.300,0.000,2016.000,-0.010,-0.050
58.198,-0.300,0.000,2012.000,-0.010,-0.050
58.136,-0.400,0.000,2008.000,0.000,-0.060
58.125,-0.400,0.000,2008.000,0.000,-0.060
58.021,-0.500,0.000,2005.000,0.000,-0.060
57.896,-0.600,0.000,2001.000,0.000,-0.060
57.818,-0.600,0.000,1999.000,0.000,-0.060
57.771,-0.600,0.000,1997.000,0.000,-0.060
57.694,-0.700,0.000,1995.000,0.000,-0.060
57.664,-0.700,0.000,1994.000,0.000,-0.060
57.646,-0.700,0.000,1994.000,0.000,-0.060
57.521,-0.700,0.000,1990.000,0.000,-0.060
57.396,-0.700,0.000,1987.000,0.000,-0.060
57.271,-0.700,0.000,1984.000,-0.010,-0.060
57.146,-0.700,0.000,1981.000,-0.010,-0.060
57.021,-0.800,0.000,1977.000,-0.010,-0.060
56.896,-0.800,0.000,1974.000,-0.010,-0.060
56.875,-0.800,0.000,1973.000,-0.010,-0.060
56.771,-0.800,0.000,1971.000,-0.010,-0.070
56.645,-0.800,0.000,1967.000,-0.010,-0.070
56.568,-0.800,0.000,1965.000,-0.010,-0.070
56.520,-0.800,0.000,1964.000,-0.010,-0.070
56.442,-0.800,1.000,1962.000,-0.010,-0.070
56.413,-0.800,1.000,1961.000,-0.020,-0.070
56.395,-0.800,1.000,1961.000,-0.020,-0.070
56.269,-0.700,1.000,1958.000,-0.020,-0.070
56.144,-0.500,1.000,1954.000,-0.020,-0.070
56.019,-0.400,1.000,1951.000,-0.020,-0.070
55.894,-0.300,1.000,1948.000,-0.020,-0.070
55.768,-0.200,1.000,1945.000,-0.020,-0.070
55.643,-0.100,1.000,1941.000,-0.020,-0.070
55.625,0.000,1.000,1941.000,-0.020,-0.070
55.572,0.100,1.000,1938.000,-0.020,-0.070
55.509,0.200,1.000,1935.000,-0.020,-0.070
55.470,0.300,1.000,1933.000,-0.020,-0.070
55.447,0.300,1.000,1932.000,-0.020,-0.070
55.393,0.400,1.000,1929.000,-0.020,-0.070
55.384,0.400,1.000,1929.000,-0.020,-0.070
55.374,0.400,1.000,1928.000,-0.020,-0.070
55.322,0.300,1.000,1925.000,-0.020,-0.070
55.260,0.100,1.000,1920.000,-0.020,-0.070
55.197,0.000,1.000,1916.000,-0.020,-0.070
55.135,-0.100,1.000,1912.000,-0.020,-0.070
55.073,-0.300,1.000,1908.000,-0.020,-0.070
55.010,-0.400,1.000,1904.000,-0.020,-0.060
55.000,-0.400,1.000,1903.000,-0.020,-0.060
54.895,-0.500,1.000,1899.000,-0.020,-0.060
54.770,-0.700,1.000,1895.000,-0.020,-0.060
54.692,-0.700,1.000,1892.000,-0.020,-0.060
54.646,-0.800,1.000,1891.000,-0.020,-0.060
54.538,-0.900,1.000,1887.000,-0.010,-0.060
54.521,-1.000,1.000,1887.000,-0.010,-0.060
54.500,-1.000,1.000,1886.000,-0.010,-0.060
54.396,-1.300,1.000,1881.000,0.000,-0.060
54.271,-1.700,1.000,1876.000,0.010,-0.070
54.146,-2.000,1.000,1871.000,0.020,-0.070
54.021,-2.400,1.000,1865.000,0.030,-0.070
53.896,-2.700,1.000,1860.000,0.030,-0.070
53.771,-3.100,1.000,1854.000,0.040,-0.070
53.750,-3.100,1.000,1854.000,0.040,-0.070
53.594,-3.400,1.000,1849.000,0.050,-0.070
53.406,-3.800,1.000,1844.000,0.060,-0.070
53.291,-4.000,1.000,1840.000,0.070,-0.070
53.219,-4.100,1.000,1838.000,0.070,-0.070
53.058,-4.400,1.000,1834.000,0.070,-0.070
53.031,-4.400,1.000,1833.000,0.070,-0.070
53.000,-4.300,1.000,1832.000,0.070,-0.070
52.844,-4.200,1.000,1829.000,0.070,-0.070
52.656,-4.000,1.000,1826.000,0.070,-0.070
52.469,-3.900,1.000,1822.000,0.070,-0.060
52.282,-3.700,1.000,1819.000,0.070,-0.060
52.094,-3.500,1.000,1815.000,0.070,-0.060
51.907,-3.300,1.000,1812.000,0.070,-0.060
51.875,-3.300,1.000,1811.000,0.080,-0.060
51.823,-3.200,1.000,1808.000,0.080,-0.060
